"AUXLR122.Code.or.Value","AUXLR122.Value.Description","AUXLR122.Count","AUXLR122.Cumulative","AUXLR122.Skip.to.Item"
"-68 to 62","Range of Values",1664,1664,NA
".","Missing",143,1807,NA
