"AUXRR126.Code.or.Value","AUXRR126.Value.Description","AUXRR126.Count","AUXRR126.Cumulative","AUXRR126.Skip.to.Item"
"-27 to 56","Range of Values",1878,1878,NA
".","Missing",168,2046,NA
