"AUXLR180.Code.or.Value","AUXLR180.Value.Description","AUXLR180.Count","AUXLR180.Cumulative","AUXLR180.Skip.to.Item"
"-14 to 47","Range of Values",1774,1774,NA
".","Missing",115,1889,NA
