"AUXLR126.Code.or.Value","AUXLR126.Value.Description","AUXLR126.Count","AUXLR126.Cumulative","AUXLR126.Skip.to.Item"
"-35 to 73","Range of Values",2152,2152,NA
".","Missing",216,2368,NA
