"AUXRR139.Code.or.Value","AUXRR139.Value.Description","AUXRR139.Count","AUXRR139.Cumulative","AUXRR139.Skip.to.Item"
"-37 to 38","Range of Values",1139,1139,NA
".","Missing",71,1210,NA
