"AUXLR169.Code.or.Value","AUXLR169.Value.Description","AUXLR169.Count","AUXLR169.Cumulative","AUXLR169.Skip.to.Item"
"-13 to 80","Range of Values",2754,2754,NA
".","Missing",280,3034,NA
