"AUXRR137.Code.or.Value","AUXRR137.Value.Description","AUXRR137.Count","AUXRR137.Cumulative","AUXRR137.Skip.to.Item"
"-39 to 38","Range of Values",1139,1139,NA
".","Missing",71,1210,NA
