"RHQ562.Code.or.Value","RHQ562.Value.Description","RHQ562.Count","RHQ562.Cumulative","RHQ562.Skip.to.Item"
"1","Yes",54,54,""
"2","No",348,402,"RHQ570"
"7","Refused",0,402,"RHQ570"
"9","Don't know",45,447,"RHQ570"
".","Missing",3298,3745,""
