"AUXLR105.Code.or.Value","AUXLR105.Value.Description","AUXLR105.Count","AUXLR105.Cumulative","AUXLR105.Skip.to.Item"
"-59 to 130","Range of Values",3831,3831,NA
".","Missing",669,4500,NA
