"AUXRR261.Code.or.Value","AUXRR261.Value.Description","AUXRR261.Count","AUXRR261.Cumulative","AUXRR261.Skip.to.Item"
"-17 to 112","Range of Values",2752,2752,NA
".","Missing",282,3034,NA
