"AUXLR275.Code.or.Value","AUXLR275.Value.Description","AUXLR275.Count","AUXLR275.Cumulative","AUXLR275.Skip.to.Item"
"-21 to 63","Range of Values",1139,1139,NA
".","Missing",71,1210,NA
