"AUXLR264.Code.or.Value","AUXLR264.Value.Description","AUXLR264.Count","AUXLR264.Cumulative","AUXLR264.Skip.to.Item"
"-37 to 80","Range of Values",1664,1664,NA
".","Missing",143,1807,NA
