"AUXLR275.Code.or.Value","AUXLR275.Value.Description","AUXLR275.Count","AUXLR275.Cumulative","AUXLR275.Skip.to.Item"
"-21 to 50","Range of Values",2152,2152,NA
".","Missing",216,2368,NA
