"AUXLR115.Code.or.Value","AUXLR115.Value.Description","AUXLR115.Count","AUXLR115.Cumulative","AUXLR115.Skip.to.Item"
"-36 to 47","Range of Values",1883,1883,NA
".","Missing",163,2046,NA
