"CBQ605.Code.or.Value","CBQ605.Value.Description","CBQ605.Count","CBQ605.Cumulative","CBQ605.Skip.to.Item"
"1","Yes",278,278,NA
"2","No",1168,1446,NA
"7","Refused",0,1446,NA
"9","Don't know",0,1446,NA
".","Missing",1499,2945,NA
