"AUXRR241.Code.or.Value","AUXRR241.Value.Description","AUXRR241.Count","AUXRR241.Cumulative","AUXRR241.Skip.to.Item"
"-16 to 40","Range of Values",1878,1878,NA
".","Missing",168,2046,NA
