"AUXLR282.Code.or.Value","AUXLR282.Value.Description","AUXLR282.Count","AUXLR282.Cumulative","AUXLR282.Skip.to.Item"
"-19 to 101","Range of Values",2754,2754,NA
".","Missing",280,3034,NA
