"AUXRR150.Code.or.Value","AUXRR150.Value.Description","AUXRR150.Count","AUXRR150.Cumulative","AUXRR150.Skip.to.Item"
"-37 to 48","Range of Values",1676,1676,NA
".","Missing",131,1807,NA
