"AUXRR137.Code.or.Value","AUXRR137.Value.Description","AUXRR137.Count","AUXRR137.Cumulative","AUXRR137.Skip.to.Item"
"-34 to 40","Range of Values",1878,1878,NA
".","Missing",168,2046,NA
