"AUXLR128.Code.or.Value","AUXLR128.Value.Description","AUXLR128.Count","AUXLR128.Cumulative","AUXLR128.Skip.to.Item"
"-23 to 38","Range of Values",1139,1139,NA
".","Missing",71,1210,NA
