"CBQ580.Code.or.Value","CBQ580.Value.Description","CBQ580.Count","CBQ580.Cumulative","CBQ580.Skip.to.Item"
"1","Yes",361,361,""
"2","No",1406,1767,"CBQ590"
"7","Refused",0,1767,"CBQ590"
"9","Don't know",3,1770,"CBQ590"
".","Missing",1099,2869,""
