"AUXRR256.Code.or.Value","AUXRR256.Value.Description","AUXRR256.Count","AUXRR256.Cumulative","AUXRR256.Skip.to.Item"
"-3 to 40","Range of Values",1139,1139,NA
".","Missing",71,1210,NA
