"AUXLR159.Code.or.Value","AUXLR159.Value.Description","AUXLR159.Count","AUXLR159.Cumulative","AUXLR159.Skip.to.Item"
"-22 to 109","Range of Values",2754,2754,NA
".","Missing",280,3034,NA
