"SMQ863.Code.or.Value","SMQ863.Value.Description","SMQ863.Count","SMQ863.Cumulative","SMQ863.Skip.to.Item"
"1","Yes",24,24,""
"2","No",5399,5423,"SMDANY"
"7","Refused",0,5423,"SMDANY"
"9","Don't know",0,5423,"SMDANY"
".","Missing",1556,6979,""
