"SXQ706.Code.or.Value","SXQ706.Value.Description","SXQ706.Count","SXQ706.Cumulative","SXQ706.Skip.to.Item"
"1","Yes",789,789,NA
"2","No",1476,2265,NA
"7","Refused",6,2271,NA
"9","Don't know",0,2271,NA
".","Missing",3031,5302,NA
