"AUXLR111.Code.or.Value","AUXLR111.Value.Description","AUXLR111.Count","AUXLR111.Cumulative","AUXLR111.Skip.to.Item"
"-49 to 52","Range of Values",1139,1139,NA
".","Missing",71,1210,NA
