"AUXRR179.Code.or.Value","AUXRR179.Value.Description","AUXRR179.Count","AUXRR179.Cumulative","AUXRR179.Skip.to.Item"
"-46 to 130","Range of Values",2752,2752,NA
".","Missing",282,3034,NA
