"AUXLR116.Code.or.Value","AUXLR116.Value.Description","AUXLR116.Count","AUXLR116.Cumulative","AUXLR116.Skip.to.Item"
"-72 to 57","Range of Values",1664,1664,NA
".","Missing",143,1807,NA
