"AUXRR223.Code.or.Value","AUXRR223.Value.Description","AUXRR223.Count","AUXRR223.Cumulative","AUXRR223.Skip.to.Item"
"-39 to 90","Range of Values",1772,1772,NA
".","Missing",117,1889,NA
