"AUXLR155.Code.or.Value","AUXLR155.Value.Description","AUXLR155.Count","AUXLR155.Cumulative","AUXLR155.Skip.to.Item"
"-37 to 128","Range of Values",2152,2152,NA
".","Missing",216,2368,NA
