"AUXLR248.Code.or.Value","AUXLR248.Value.Description","AUXLR248.Count","AUXLR248.Cumulative","AUXLR248.Skip.to.Item"
"-26 to 75","Range of Values",3831,3831,NA
".","Missing",669,4500,NA
