"SMQ878.Code.or.Value","SMQ878.Value.Description","SMQ878.Count","SMQ878.Cumulative","SMQ878.Skip.to.Item"
"1","Yes",5559,5559,NA
"2","No",3612,9171,NA
"7","Refused",0,9171,NA
"9","Don't know",5,9176,NA
".","Missing",78,9254,NA
