"AUXLR212.Code.or.Value","AUXLR212.Value.Description","AUXLR212.Count","AUXLR212.Cumulative","AUXLR212.Skip.to.Item"
"-34 to 61","Range of Values",3831,3831,NA
".","Missing",669,4500,NA
