"AUXRR129.Code.or.Value","AUXRR129.Value.Description","AUXRR129.Count","AUXRR129.Cumulative","AUXRR129.Skip.to.Item"
"-39 to 42","Range of Values",1878,1878,NA
".","Missing",168,2046,NA
