"AUXRR202.Code.or.Value","AUXRR202.Value.Description","AUXRR202.Count","AUXRR202.Cumulative","AUXRR202.Skip.to.Item"
"-30 to 59","Range of Values",1878,1878,NA
".","Missing",168,2046,NA
