"AUXLR122.Code.or.Value","AUXLR122.Value.Description","AUXLR122.Count","AUXLR122.Cumulative","AUXLR122.Skip.to.Item"
"-34 to 71","Range of Values",2152,2152,NA
".","Missing",216,2368,NA
