"AUXRR205.Code.or.Value","AUXRR205.Value.Description","AUXRR205.Count","AUXRR205.Cumulative","AUXRR205.Skip.to.Item"
"-119 to 42","Range of Values",2160,2160,NA
".","Missing",208,2368,NA
