"AUXLR224.Code.or.Value","AUXLR224.Value.Description","AUXLR224.Count","AUXLR224.Cumulative","AUXLR224.Skip.to.Item"
"-32 to 54","Range of Values",1883,1883,NA
".","Missing",163,2046,NA
