"AUXRR265.Code.or.Value","AUXRR265.Value.Description","AUXRR265.Count","AUXRR265.Cumulative","AUXRR265.Skip.to.Item"
"-6 to 60","Range of Values",1139,1139,NA
".","Missing",71,1210,NA
