"AUXLR113.Code.or.Value","AUXLR113.Value.Description","AUXLR113.Count","AUXLR113.Cumulative","AUXLR113.Skip.to.Item"
"-52 to 57","Range of Values",1774,1774,NA
".","Missing",115,1889,NA
