"AUXLR110.Code.or.Value","AUXLR110.Value.Description","AUXLR110.Count","AUXLR110.Cumulative","AUXLR110.Skip.to.Item"
"-53 to 63","Range of Values",1139,1139,NA
".","Missing",71,1210,NA
