"AUXLR134.Code.or.Value","AUXLR134.Value.Description","AUXLR134.Count","AUXLR134.Cumulative","AUXLR134.Skip.to.Item"
"-39 to 126","Range of Values",2754,2754,NA
".","Missing",280,3034,NA
