"AUXLR247.Code.or.Value","AUXLR247.Value.Description","AUXLR247.Count","AUXLR247.Cumulative","AUXLR247.Skip.to.Item"
"-56 to 66","Range of Values",2754,2754,NA
".","Missing",280,3034,NA
