"AUXLR143.Code.or.Value","AUXLR143.Value.Description","AUXLR143.Count","AUXLR143.Cumulative","AUXLR143.Skip.to.Item"
"-54 to 47","Range of Values",1139,1139,NA
".","Missing",71,1210,NA
