"AUXLR142.Code.or.Value","AUXLR142.Value.Description","AUXLR142.Count","AUXLR142.Cumulative","AUXLR142.Skip.to.Item"
"-12 to 46","Range of Values",1774,1774,NA
".","Missing",115,1889,NA
