"AUXRR214.Code.or.Value","AUXRR214.Value.Description","AUXRR214.Count","AUXRR214.Cumulative","AUXRR214.Skip.to.Item"
"-11 to 52","Range of Values",1878,1878,NA
".","Missing",168,2046,NA
