"AUXLR178.Code.or.Value","AUXLR178.Value.Description","AUXLR178.Count","AUXLR178.Cumulative","AUXLR178.Skip.to.Item"
"-15 to 81","Range of Values",1774,1774,NA
".","Missing",115,1889,NA
