"AUXLR144.Code.or.Value","AUXLR144.Value.Description","AUXLR144.Count","AUXLR144.Cumulative","AUXLR144.Skip.to.Item"
"-25 to 126","Range of Values",1664,1664,NA
".","Missing",143,1807,NA
