"AUXRR280.Code.or.Value","AUXRR280.Value.Description","AUXRR280.Count","AUXRR280.Cumulative","AUXRR280.Skip.to.Item"
"-28 to 55","Range of Values",1772,1772,NA
".","Missing",117,1889,NA
