"AUXLR283.Code.or.Value","AUXLR283.Value.Description","AUXLR283.Count","AUXLR283.Cumulative","AUXLR283.Skip.to.Item"
"-31 to 50","Range of Values",2152,2152,NA
".","Missing",216,2368,NA
