"SMQ840.Code.or.Value","SMQ840.Value.Description","SMQ840.Count","SMQ840.Cumulative","SMQ840.Skip.to.Item"
"1","Today",10,10,NA
"2","Yesterday",9,19,NA
"3","3 to 5 days ago",5,24,NA
"7","Refused",0,24,NA
"9","Don't know",0,24,NA
".","Missing",6955,6979,NA
