"AUXLR230.Code.or.Value","AUXLR230.Value.Description","AUXLR230.Count","AUXLR230.Cumulative","AUXLR230.Skip.to.Item"
"-6 to 72","Range of Values",2754,2754,NA
".","Missing",280,3034,NA
