"AUXRR253.Code.or.Value","AUXRR253.Value.Description","AUXRR253.Count","AUXRR253.Cumulative","AUXRR253.Skip.to.Item"
"-25 to 40","Range of Values",1772,1772,NA
".","Missing",117,1889,NA
