"AUXRR114.Code.or.Value","AUXRR114.Value.Description","AUXRR114.Count","AUXRR114.Cumulative","AUXRR114.Skip.to.Item"
"-60 to 41","Range of Values",1139,1139,NA
".","Missing",71,1210,NA
