"AUXLR241.Code.or.Value","AUXLR241.Value.Description","AUXLR241.Count","AUXLR241.Cumulative","AUXLR241.Skip.to.Item"
"-15 to 51","Range of Values",2754,2754,NA
".","Missing",280,3034,NA
