"AUXRR114.Code.or.Value","AUXRR114.Value.Description","AUXRR114.Count","AUXRR114.Cumulative","AUXRR114.Skip.to.Item"
"-53 to 76","Range of Values",2160,2160,NA
".","Missing",208,2368,NA
