"AUXLR265.Code.or.Value","AUXLR265.Value.Description","AUXLR265.Count","AUXLR265.Cumulative","AUXLR265.Skip.to.Item"
"-27 to 47","Range of Values",1774,1774,NA
".","Missing",115,1889,NA
