"AUXRR131.Code.or.Value","AUXRR131.Value.Description","AUXRR131.Count","AUXRR131.Cumulative","AUXRR131.Skip.to.Item"
"-45 to 49","Range of Values",1139,1139,NA
".","Missing",71,1210,NA
