"CIQD019.Code.or.Value","CIQD019.Value.Description","CIQD019.Count","CIQD019.Cumulative","CIQD019.Skip.to.Item"
"1","Yes",73,73,NA
"2","No",35,108,NA
"7","Refuse",0,108,NA
"9","Don't know",1,109,NA
".","Missing",669,778,NA
