"AUXLR146.Code.or.Value","AUXLR146.Value.Description","AUXLR146.Count","AUXLR146.Cumulative","AUXLR146.Skip.to.Item"
"-84 to 47","Range of Values",1883,1883,NA
".","Missing",163,2046,NA
