"OHQ410.Code.or.Value","OHQ410.Value.Description","OHQ410.Count","OHQ410.Cumulative","OHQ410.Skip.to.Item"
"1","Yes",1039,1039,NA
"2","No",2894,3933,NA
"7","Refused",0,3933,NA
"9","Don't Know",0,3933,NA
".","Missing",4914,8847,NA
