"AUXRR256.Code.or.Value","AUXRR256.Value.Description","AUXRR256.Count","AUXRR256.Cumulative","AUXRR256.Skip.to.Item"
"-17 to 89","Range of Values",1878,1878,NA
".","Missing",168,2046,NA
