"SMQ868.Code.or.Value","SMQ868.Value.Description","SMQ868.Count","SMQ868.Cumulative","SMQ868.Skip.to.Item"
"1","Yes",181,181,NA
"2","No",520,701,NA
"7","Refused",0,701,NA
"9","Don't know",0,701,NA
".","Missing",9270,9971,NA
