"AUXLR201.Code.or.Value","AUXLR201.Value.Description","AUXLR201.Count","AUXLR201.Cumulative","AUXLR201.Skip.to.Item"
"-56 to 50","Range of Values",1139,1139,NA
".","Missing",71,1210,NA
